record_id,tokenizer_name,test_name,baseline_token_count,char_count,compression_ratio,estimated_cost,fertility_rate,max_pieces_per_word,mean_tokens_per_sentence,nsl,oov_count,oov_rate,pieces_per_word,sentence_count,token_count,word_count,input_categories_json,input_metadata_json,output_metadata_json
4076466,gpt2,fertility_rate,,,,,1.6176470588235294,,,,,,,,220,136,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4076466"", ""title"": ""Skillet Fork"", ""url"": ""https://en.wikipedia.org/wiki/Skillet%20Fork""}",{}
4067406,gpt2,fertility_rate,,,,,1.375,,,,,,,,220,160,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4067406"", ""title"": ""Labasa (Open Constituency, Fiji)"", ""url"": ""https://en.wikipedia.org/wiki/Labasa%20%28Open%20Constituency%2C%20Fiji%29""}",{}
4237,gpt2,fertility_rate,,,,,1.404642409033877,,,,,,,,4478,3188,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4237"", ""title"": ""Barnard College"", ""url"": ""https://en.wikipedia.org/wiki/Barnard%20College""}",{}
4073683,gpt2,fertility_rate,,,,,1.5609756097560976,,,,,,,,64,41,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4073683"", ""title"": ""Trashman"", ""url"": ""https://en.wikipedia.org/wiki/Trashman""}",{}
3634,gpt2,fertility_rate,,,,,1.437420295135726,,,,,,,,7890,5489,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""3634"", ""title"": ""Economy of Brazil"", ""url"": ""https://en.wikipedia.org/wiki/Economy%20of%20Brazil""}",{}
1017,gpt2,fertility_rate,,,,,1.419279164000853,,,,,,,,13310,9378,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1017"", ""title"": ""Allen Ginsberg"", ""url"": ""https://en.wikipedia.org/wiki/Allen%20Ginsberg""}",{}
3237,gpt2,fertility_rate,,,,,1.5055499495459133,,,,,,,,2984,1982,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""3237"", ""title"": ""National Alliance (Italy)"", ""url"": ""https://en.wikipedia.org/wiki/National%20Alliance%20%28Italy%29""}",{}
4049187,gpt2,fertility_rate,,,,,2.29126213592233,,,,,,,,236,103,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4049187"", ""title"": ""Gömeç"", ""url"": ""https://en.wikipedia.org/wiki/G%C3%B6me%C3%A7""}",{}
1543,gpt2,fertility_rate,,,,,1.5,,,,,,,,819,546,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1543"", ""title"": ""Agapanthus africanus"", ""url"": ""https://en.wikipedia.org/wiki/Agapanthus%20africanus""}",{}
4087965,gpt2,fertility_rate,,,,,1.289048473967684,,,,,,,,1436,1114,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4087965"", ""title"": ""Genetic analysis"", ""url"": ""https://en.wikipedia.org/wiki/Genetic%20analysis""}",{}
4052084,gpt2,fertility_rate,,,,,1.5880281690140845,,,,,,,,451,284,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4052084"", ""title"": ""Anthony Lefroy (Irish politician)"", ""url"": ""https://en.wikipedia.org/wiki/Anthony%20Lefroy%20%28Irish%20politician%29""}",{}
4102499,gpt2,fertility_rate,,,,,1.4722662440570522,,,,,,,,2787,1893,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4102499"", ""title"": ""İkizce"", ""url"": ""https://en.wikipedia.org/wiki/%C4%B0kizce""}",{}
2712,gpt2,fertility_rate,,,,,1.3798955613577024,,,,,,,,2114,1532,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""2712"", ""title"": ""Aberdour"", ""url"": ""https://en.wikipedia.org/wiki/Aberdour""}",{}
5560,gpt2,fertility_rate,,,,,1.3660855784469097,,,,,,,,862,631,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""5560"", ""title"": ""Foreign relations of Costa Rica"", ""url"": ""https://en.wikipedia.org/wiki/Foreign%20relations%20of%20Costa%20Rica""}",{}
2331,gpt2,fertility_rate,,,,,1.7188940092165899,,,,,,,,373,217,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""2331"", ""title"": ""ACN"", ""url"": ""https://en.wikipedia.org/wiki/ACN""}",{}
4045840,gpt2,fertility_rate,,,,,1.4652087475149105,,,,,,,,737,503,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4045840"", ""title"": ""Sarah Abitbol"", ""url"": ""https://en.wikipedia.org/wiki/Sarah%20Abitbol""}",{}
4088382,gpt2,fertility_rate,,,,,1.7533512064343164,,,,,,,,1962,1119,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4088382"", ""title"": ""Square-free word"", ""url"": ""https://en.wikipedia.org/wiki/Square-free%20word""}",{}
1794,gpt2,fertility_rate,,,,,1.799194885152735,,,,,,,,7598,4223,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1794"", ""title"": ""August 30"", ""url"": ""https://en.wikipedia.org/wiki/August%2030""}",{}
4071932,gpt2,fertility_rate,,,,,1.906158357771261,,,,,,,,2600,1364,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4071932"", ""title"": ""Lohne, Germany"", ""url"": ""https://en.wikipedia.org/wiki/Lohne%2C%20Germany""}",{}
4306,gpt2,fertility_rate,,,,,1.375397407679139,,,,,,,,5624,4089,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4306"", ""title"": ""Beltane"", ""url"": ""https://en.wikipedia.org/wiki/Beltane""}",{}
4100992,gpt2,fertility_rate,,,,,1.4855842185128982,,,,,,,,979,659,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4100992"", ""title"": ""Ogilvie syndrome"", ""url"": ""https://en.wikipedia.org/wiki/Ogilvie%20syndrome""}",{}
4089203,gpt2,fertility_rate,,,,,1.9724770642201834,,,,,,,,645,327,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4089203"", ""title"": ""Thomas Miller"", ""url"": ""https://en.wikipedia.org/wiki/Thomas%20Miller""}",{}
1787,gpt2,fertility_rate,,,,,1.812143008250476,,,,,,,,8566,4727,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1787"", ""title"": ""April 9"", ""url"": ""https://en.wikipedia.org/wiki/April%209""}",{}
4093371,gpt2,fertility_rate,,,,,1.3822751322751323,,,,,,,,2090,1512,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4093371"", ""title"": ""Gulet"", ""url"": ""https://en.wikipedia.org/wiki/Gulet""}",{}
4081012,gpt2,fertility_rate,,,,,1.9929873772791025,,,,,,,,1421,713,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4081012"", ""title"": ""Igor Maslennikov"", ""url"": ""https://en.wikipedia.org/wiki/Igor%20Maslennikov""}",{}
4081769,gpt2,fertility_rate,,,,,1.457142857142857,,,,,,,,816,560,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4081769"", ""title"": ""Danny Rodriguez"", ""url"": ""https://en.wikipedia.org/wiki/Danny%20Rodriguez""}",{}
4088209,gpt2,fertility_rate,,,,,1.4576719576719577,,,,,,,,551,378,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4088209"", ""title"": ""Jayson Stark"", ""url"": ""https://en.wikipedia.org/wiki/Jayson%20Stark""}",{}
901,gpt2,fertility_rate,,,,,1.5388211382113821,,,,,,,,7571,4920,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""901"", ""title"": ""Astatine"", ""url"": ""https://en.wikipedia.org/wiki/Astatine""}",{}
4087840,gpt2,mean_tokens_per_sentence,,,,,,,39.46153846153846,,,,,13,513,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4087840"", ""title"": ""Criolla"", ""url"": ""https://en.wikipedia.org/wiki/Criolla""}",{}
4047335,gpt2,mean_tokens_per_sentence,,,,,,,420.0,,,,,1,420,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4047335"", ""title"": ""SRE"", ""url"": ""https://en.wikipedia.org/wiki/SRE""}",{}
5387,gpt2,mean_tokens_per_sentence,,,,,,,28.652631578947368,,,,,190,5444,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""5387"", ""title"": ""Condensed matter physics"", ""url"": ""https://en.wikipedia.org/wiki/Condensed%20matter%20physics""}",{}
4073210,gpt2,mean_tokens_per_sentence,,,,,,,39.206896551724135,,,,,29,1137,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4073210"", ""title"": ""Daniel P. Schrag"", ""url"": ""https://en.wikipedia.org/wiki/Daniel%20P.%20Schrag""}",{}
4080917,gpt2,mean_tokens_per_sentence,,,,,,,26.08139534883721,,,,,86,2243,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4080917"", ""title"": ""Data transformation (computing)"", ""url"": ""https://en.wikipedia.org/wiki/Data%20transformation%20%28computing%29""}",{}
4070159,gpt2,mean_tokens_per_sentence,,,,,,,37.02272727272727,,,,,44,1629,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4070159"", ""title"": ""Pigs Have Wings"", ""url"": ""https://en.wikipedia.org/wiki/Pigs%20Have%20Wings""}",{}
4068176,gpt2,mean_tokens_per_sentence,,,,,,,24.166666666666668,,,,,18,435,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4068176"", ""title"": ""List of Australian Army generals"", ""url"": ""https://en.wikipedia.org/wiki/List%20of%20Australian%20Army%20generals""}",{}
4083384,gpt2,mean_tokens_per_sentence,,,,,,,69.07692307692308,,,,,13,898,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4083384"", ""title"": ""Timeless: The Classics Vol. 2"", ""url"": ""https://en.wikipedia.org/wiki/Timeless%3A%20The%20Classics%20Vol.%202""}",{}
4083262,gpt2,mean_tokens_per_sentence,,,,,,,17.75,,,,,4,71,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4083262"", ""title"": ""KLI"", ""url"": ""https://en.wikipedia.org/wiki/KLI""}",{}
4614,gpt2,mean_tokens_per_sentence,,,,,,,22.944444444444443,,,,,666,15281,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4614"", ""title"": ""Boeing 747"", ""url"": ""https://en.wikipedia.org/wiki/Boeing%20747""}",{}
4091737,gpt2,mean_tokens_per_sentence,,,,,,,28.0,,,,,8,224,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4091737"", ""title"": ""Fiction International"", ""url"": ""https://en.wikipedia.org/wiki/Fiction%20International""}",{}
4055222,gpt2,mean_tokens_per_sentence,,,,,,,52.05882352941177,,,,,17,885,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4055222"", ""title"": ""London Symphony Chorus"", ""url"": ""https://en.wikipedia.org/wiki/London%20Symphony%20Chorus""}",{}
4093685,gpt2,mean_tokens_per_sentence,,,,,,,33.42857142857143,,,,,7,234,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4093685"", ""title"": ""Nikolayevsk"", ""url"": ""https://en.wikipedia.org/wiki/Nikolayevsk""}",{}
4166,gpt2,mean_tokens_per_sentence,,,,,,,27.54014598540146,,,,,137,3773,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4166"", ""title"": ""Bill Walsh (American football coach)"", ""url"": ""https://en.wikipedia.org/wiki/Bill%20Walsh%20%28American%20football%20coach%29""}",{}
4098871,gpt2,mean_tokens_per_sentence,,,,,,,21.020408163265305,,,,,49,1030,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4098871"", ""title"": ""USS Sims (DE-154)"", ""url"": ""https://en.wikipedia.org/wiki/USS%20Sims%20%28DE-154%29""}",{}
1536,gpt2,mean_tokens_per_sentence,,,,,,,33.28813559322034,,,,,59,1964,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1536"", ""title"": ""Acropolis"", ""url"": ""https://en.wikipedia.org/wiki/Acropolis""}",{}
4098212,gpt2,mean_tokens_per_sentence,,,,,,,24.696969696969695,,,,,33,815,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4098212"", ""title"": ""Tommy Polley"", ""url"": ""https://en.wikipedia.org/wiki/Tommy%20Polley""}",{}
1608,gpt2,mean_tokens_per_sentence,,,,,,,41.0,,,,,1,41,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1608"", ""title"": ""Alexander V"", ""url"": ""https://en.wikipedia.org/wiki/Alexander%20V""}",{}
4051282,gpt2,mean_tokens_per_sentence,,,,,,,46.0,,,,,14,644,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4051282"", ""title"": ""Karapet Chobanyan"", ""url"": ""https://en.wikipedia.org/wiki/Karapet%20Chobanyan""}",{}
4453,gpt2,mean_tokens_per_sentence,,,,,,,32.51724137931034,,,,,58,1886,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4453"", ""title"": ""Book of Nahum"", ""url"": ""https://en.wikipedia.org/wiki/Book%20of%20Nahum""}",{}
4052122,gpt2,mean_tokens_per_sentence,,,,,,,25.5625,,,,,32,818,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4052122"", ""title"": ""Congham"", ""url"": ""https://en.wikipedia.org/wiki/Congham""}",{}
844,gpt2,mean_tokens_per_sentence,,,,,,,26.148629148629148,,,,,693,18121,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""844"", ""title"": ""Amsterdam"", ""url"": ""https://en.wikipedia.org/wiki/Amsterdam""}",{}
4063264,gpt2,mean_tokens_per_sentence,,,,,,,20.692307692307693,,,,,13,269,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4063264"", ""title"": ""Izayoi"", ""url"": ""https://en.wikipedia.org/wiki/Izayoi""}",{}
4097992,gpt2,mean_tokens_per_sentence,,,,,,,28.8,,,,,10,288,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4097992"", ""title"": ""Prestwick International Airport railway station"", ""url"": ""https://en.wikipedia.org/wiki/Prestwick%20International%20Airport%20railway%20station""}",{}
4049080,gpt2,mean_tokens_per_sentence,,,,,,,29.490909090909092,,,,,55,1622,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4049080"", ""title"": ""George Junior Republic"", ""url"": ""https://en.wikipedia.org/wiki/George%20Junior%20Republic""}",{}
4102369,gpt2,mean_tokens_per_sentence,,,,,,,32.2,,,,,10,322,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4102369"", ""title"": ""The Final Cut (song)"", ""url"": ""https://en.wikipedia.org/wiki/The%20Final%20Cut%20%28song%29""}",{}
5486,gpt2,mean_tokens_per_sentence,,,,,,,30.110344827586207,,,,,145,4366,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""5486"", ""title"": ""Central African Armed Forces"", ""url"": ""https://en.wikipedia.org/wiki/Central%20African%20Armed%20Forces""}",{}
4046564,gpt2,mean_tokens_per_sentence,,,,,,,40.24,,,,,25,1006,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4046564"", ""title"": ""If You Want Me to Stay"", ""url"": ""https://en.wikipedia.org/wiki/If%20You%20Want%20Me%20to%20Stay""}",{}
4102753,gpt2,mean_tokens_per_sentence,,,,,,,28.6,,,,,10,286,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4102753"", ""title"": ""Meaghan Simister"", ""url"": ""https://en.wikipedia.org/wiki/Meaghan%20Simister""}",{}
4102508,gpt2,mean_tokens_per_sentence,,,,,,,58.5,,,,,8,468,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4102508"", ""title"": ""Korgan"", ""url"": ""https://en.wikipedia.org/wiki/Korgan""}",{}
4091023,gpt2,mean_tokens_per_sentence,,,,,,,21.416666666666668,,,,,36,771,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4091023"", ""title"": ""Ted Fenton"", ""url"": ""https://en.wikipedia.org/wiki/Ted%20Fenton""}",{}
4100474,gpt2,mean_tokens_per_sentence,,,,,,,35.91489361702128,,,,,47,1688,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4100474"", ""title"": ""Smith's Weekly"", ""url"": ""https://en.wikipedia.org/wiki/Smith%27s%20Weekly""}",{}
4092586,gpt2,mean_tokens_per_sentence,,,,,,,28.0,,,,,10,280,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4092586"", ""title"": ""Cajvana"", ""url"": ""https://en.wikipedia.org/wiki/Cajvana""}",{}
4094699,gpt2,mean_tokens_per_sentence,,,,,,,35.63157894736842,,,,,19,677,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4094699"", ""title"": ""Gyeongnam FC"", ""url"": ""https://en.wikipedia.org/wiki/Gyeongnam%20FC""}",{}
4083392,gpt2,mean_tokens_per_sentence,,,,,,,193.5,,,,,2,387,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4083392"", ""title"": ""Poplar"", ""url"": ""https://en.wikipedia.org/wiki/Poplar""}",{}
4083093,gpt2,mean_tokens_per_sentence,,,,,,,29.985507246376812,,,,,69,2069,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4083093"", ""title"": ""Enlightened Rogues"", ""url"": ""https://en.wikipedia.org/wiki/Enlightened%20Rogues""}",{}
4092912,gpt2,mean_tokens_per_sentence,,,,,,,58.0,,,,,2,116,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4092912"", ""title"": ""San Justo"", ""url"": ""https://en.wikipedia.org/wiki/San%20Justo""}",{}
4054173,gpt2,mean_tokens_per_sentence,,,,,,,38.5,,,,,4,154,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4054173"", ""title"": ""It's Hard to Write with a Little Hand"", ""url"": ""https://en.wikipedia.org/wiki/It%27s%20Hard%20to%20Write%20with%20a%20Little%20Hand""}",{}
4099100,gpt2,mean_tokens_per_sentence,,,,,,,25.666666666666668,,,,,6,154,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4099100"", ""title"": ""Gangneung Stadium"", ""url"": ""https://en.wikipedia.org/wiki/Gangneung%20Stadium""}",{}
4100584,gpt2,mean_tokens_per_sentence,,,,,,,18.571428571428573,,,,,7,130,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4100584"", ""title"": ""QuickWin"", ""url"": ""https://en.wikipedia.org/wiki/QuickWin""}",{}
4087259,gpt2,mean_tokens_per_sentence,,,,,,,46.166666666666664,,,,,24,1108,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4087259"", ""title"": ""Doctor of both laws"", ""url"": ""https://en.wikipedia.org/wiki/Doctor%20of%20both%20laws""}",{}
4073104,gpt2,mean_tokens_per_sentence,,,,,,,38.2,,,,,15,573,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4073104"", ""title"": ""Carcarañá River"", ""url"": ""https://en.wikipedia.org/wiki/Carcara%C3%B1%C3%A1%20River""}",{}
4049981,gpt2,mean_tokens_per_sentence,,,,,,,23.594202898550726,,,,,69,1628,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4049981"", ""title"": ""Robert Mathis"", ""url"": ""https://en.wikipedia.org/wiki/Robert%20Mathis""}",{}
4050252,gpt2,mean_tokens_per_sentence,,,,,,,28.029411764705884,,,,,34,953,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4050252"", ""title"": ""Dazhou"", ""url"": ""https://en.wikipedia.org/wiki/Dazhou""}",{}
4075172,gpt2,mean_tokens_per_sentence,,,,,,,26.25,,,,,28,735,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4075172"", ""title"": ""Stereotypic movement disorder"", ""url"": ""https://en.wikipedia.org/wiki/Stereotypic%20movement%20disorder""}",{}
4079481,gpt2,mean_tokens_per_sentence,,,,,,,80.42857142857143,,,,,7,563,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4079481"", ""title"": ""Easy (Kelly Willis album)"", ""url"": ""https://en.wikipedia.org/wiki/Easy%20%28Kelly%20Willis%20album%29""}",{}
2753,gpt2,mean_tokens_per_sentence,,,,,,,24.508474576271187,,,,,118,2892,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""2753"", ""title"": ""AutoCAD"", ""url"": ""https://en.wikipedia.org/wiki/AutoCAD""}",{}
3402,gpt2,mean_tokens_per_sentence,,,,,,,25.0,,,,,116,2900,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""3402"", ""title"": ""Bead"", ""url"": ""https://en.wikipedia.org/wiki/Bead""}",{}
593,gpt2,mean_tokens_per_sentence,,,,,,,31.06122448979592,,,,,245,7610,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""593"", ""title"": ""Animation"", ""url"": ""https://en.wikipedia.org/wiki/Animation""}",{}
4097908,gpt2,mean_tokens_per_sentence,,,,,,,257.0,,,,,1,257,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4097908"", ""title"": ""Lány"", ""url"": ""https://en.wikipedia.org/wiki/L%C3%A1ny""}",{}
4077911,gpt2,mean_tokens_per_sentence,,,,,,,21.71212121212121,,,,,66,1433,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4077911"", ""title"": ""Mister M (character)"", ""url"": ""https://en.wikipedia.org/wiki/Mister%20M%20%28character%29""}",{}
4072161,gpt2,mean_tokens_per_sentence,,,,,,,33.75,,,,,4,135,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4072161"", ""title"": ""Weather and Forecasting"", ""url"": ""https://en.wikipedia.org/wiki/Weather%20and%20Forecasting""}",{}
1162,gpt2,mean_tokens_per_sentence,,,,,,,29.06020066889632,,,,,299,8689,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1162"", ""title"": ""Accordion"", ""url"": ""https://en.wikipedia.org/wiki/Accordion""}",{}
4049196,gpt2,mean_tokens_per_sentence,,,,,,,32.111111111111114,,,,,18,578,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4049196"", ""title"": ""Fabiola Campomanes"", ""url"": ""https://en.wikipedia.org/wiki/Fabiola%20Campomanes""}",{}
4057682,gpt2,mean_tokens_per_sentence,,,,,,,23.846153846153847,,,,,13,310,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4057682"", ""title"": ""Tortolì"", ""url"": ""https://en.wikipedia.org/wiki/Tortol%C3%AC""}",{}
4102358,gpt2,mean_tokens_per_sentence,,,,,,,30.6,,,,,10,306,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4102358"", ""title"": ""Root River (Wisconsin)"", ""url"": ""https://en.wikipedia.org/wiki/Root%20River%20%28Wisconsin%29""}",{}
4078737,gpt2,mean_tokens_per_sentence,,,,,,,16.402985074626866,,,,,67,1099,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4078737"", ""title"": ""Matthew Egan"", ""url"": ""https://en.wikipedia.org/wiki/Matthew%20Egan""}",{}
4062171,gpt2,mean_tokens_per_sentence,,,,,,,50.27272727272727,,,,,11,553,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4062171"", ""title"": ""After All (David Bowie song)"", ""url"": ""https://en.wikipedia.org/wiki/After%20All%20%28David%20Bowie%20song%29""}",{}
2734,gpt2,mean_tokens_per_sentence,,,,,,,30.25925925925926,,,,,216,6536,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""2734"", ""title"": ""April 24"", ""url"": ""https://en.wikipedia.org/wiki/April%2024""}",{}
4090870,gpt2,mean_tokens_per_sentence,,,,,,,32.0,,,,,3,96,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4090870"", ""title"": ""Mount Keigetsu"", ""url"": ""https://en.wikipedia.org/wiki/Mount%20Keigetsu""}",{}
4102640,gpt2,mean_tokens_per_sentence,,,,,,,27.639285714285716,,,,,280,7739,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4102640"", ""title"": ""Meaning (philosophy)"", ""url"": ""https://en.wikipedia.org/wiki/Meaning%20%28philosophy%29""}",{}
4048985,gpt2,mean_tokens_per_sentence,,,,,,,25.473684210526315,,,,,38,968,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4048985"", ""title"": ""Mark Frankel"", ""url"": ""https://en.wikipedia.org/wiki/Mark%20Frankel""}",{}
4094421,gpt2,mean_tokens_per_sentence,,,,,,,35.35,,,,,20,707,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4094421"", ""title"": ""Torino 2006 (video game)"", ""url"": ""https://en.wikipedia.org/wiki/Torino%202006%20%28video%20game%29""}",{}
1734,gpt2,mean_tokens_per_sentence,,,,,,,26.549295774647888,,,,,71,1885,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1734"", ""title"": ""Anah"", ""url"": ""https://en.wikipedia.org/wiki/Anah""}",{}
4065432,gpt2,mean_tokens_per_sentence,,,,,,,31.61904761904762,,,,,21,664,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4065432"", ""title"": ""Beattie Feathers"", ""url"": ""https://en.wikipedia.org/wiki/Beattie%20Feathers""}",{}
4084872,gpt2,mean_tokens_per_sentence,,,,,,,30.56451612903226,,,,,62,1895,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4084872"", ""title"": ""Sherlock Hound"", ""url"": ""https://en.wikipedia.org/wiki/Sherlock%20Hound""}",{}
4065618,gpt2,mean_tokens_per_sentence,,,,,,,35.333333333333336,,,,,27,954,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4065618"", ""title"": ""Slovene Littoral"", ""url"": ""https://en.wikipedia.org/wiki/Slovene%20Littoral""}",{}
4048108,gpt2,mean_tokens_per_sentence,,,,,,,30.5,,,,,4,122,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4048108"", ""title"": ""Ranjan Das"", ""url"": ""https://en.wikipedia.org/wiki/Ranjan%20Das""}",{}
1767,gpt2,mean_tokens_per_sentence,,,,,,,30.17283950617284,,,,,81,2444,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1767"", ""title"": ""Ammianus Marcellinus"", ""url"": ""https://en.wikipedia.org/wiki/Ammianus%20Marcellinus""}",{}
4091047,gpt2,mean_tokens_per_sentence,,,,,,,19.772727272727273,,,,,22,435,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4091047"", ""title"": ""Grasshopper (chess)"", ""url"": ""https://en.wikipedia.org/wiki/Grasshopper%20%28chess%29""}",{}
1587,gpt2,mean_tokens_per_sentence,,,,,,,32.254901960784316,,,,,51,1645,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""1587"", ""title"": ""Alexander of Pherae"", ""url"": ""https://en.wikipedia.org/wiki/Alexander%20of%20Pherae""}",{}
4090319,gpt2,mean_tokens_per_sentence,,,,,,,25.90909090909091,,,,,11,285,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4090319"", ""title"": ""Special Warfare Group (Singapore)"", ""url"": ""https://en.wikipedia.org/wiki/Special%20Warfare%20Group%20%28Singapore%29""}",{}
4076466,gpt2,mean_tokens_per_sentence,,,,,,,24.444444444444443,,,,,9,220,,"{""source"": ""huggingface"", ""split"": ""train""}","{""id"": ""4076466"", ""title"": ""Skillet Fork"", ""url"": ""https://en.wikipedia.org/wiki/Skillet%20Fork""}",{}
